id,nightly_rate_quoted,cleaning_fee,rating_value,rating_cleanliness,rating_overall,before_you_leave
776965453668434136,56.8,25.0,4.8,4.8,4.75,['Additional requests - Please leave the key fob and gate card on the coffee table of your room and leave the door cracked open upon checkout.']
812616704312044983,64.16666666666667,90.0,4.7,5.0,5.0,
41591231,79.6,65.0,4.8,4.7,4.77,
931453009841679220,187.4,89.0,,,,
930012577986650608,181.0,59.0,,,,
9524712,162.8,20.0,5.0,5.0,4.98,
854921858584630071,155.0,140.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - If showering before checkout please leave the bathroom vent running. ']"
48544792,160.8,,4.6,4.8,4.55,
24080575,177.4,150.0,4.9,5.0,4.98,
911765149992367928,0.2,200.0,,,,
929217999610661870,0.2,175.0,,,,
897873815044471167,0.2,199.0,5.0,4.9,5.0,
919796116218441183,0.4,,,,,
17718149,0.2,100.0,4.9,4.9,4.97,
879770177127111071,0.2,93.0,5.0,5.0,5.0,
51752580,0.2,140.0,4.8,5.0,4.96,
834063081075602320,0.2,180.0,5.0,5.0,4.96,
18160162,0.2,100.0,4.9,4.9,4.98,
916975718610124758,0.2,50.0,5.0,5.0,5.0,
922749107769646334,77.0,20.0,5.0,5.0,5.0,"['Turn things off', 'Lock up']"
53926380,50.0,,4.7,4.7,4.67,
33050171,43.8,15.0,4.9,4.8,4.87,
44051057,115.0,60.0,4.8,4.8,4.76,
40434319,57.2,35.0,4.7,4.8,4.72,
918907329330223883,137.0,,4.8,4.9,4.92,
40383855,62.0,25.0,4.8,4.8,4.73,
40431790,62.0,25.0,4.7,4.7,4.66,
932528163789351676,84.0,,,,,
40490549,110.4,,4.8,5.0,4.94,
41458438,133.4,,4.3,4.5,4.38,
589093507361431882,150.0,99.0,4.9,4.7,4.81,
12100111,112.33333333333333,60.0,4.8,5.0,4.89,
742007473310365068,0.2,100.0,4.4,5.0,4.18,
52337465,125.0,,4.8,4.6,4.66,
885016451009730583,131.6,50.0,5.0,5.0,5.0,
53150429,111.6,45.0,4.8,4.7,4.83,
881851659053063556,0.2,75.0,4.7,4.9,4.83,"['Gather used towels', 'Return keys', 'Additional requests - Pls shoot a message once you’ve checked out and returned the keys so the cleaning crew can go to the unit']"
45606962,85.71428571428571,20.0,4.8,4.9,4.9,
4845886,100.85714285714286,,5.0,5.0,4.99,
868122105025224037,137.5,65.0,4.7,5.0,4.86,
21974804,70.0,100.0,4.9,4.9,4.83,
722360939257813722,175.0,95.0,4.5,4.6,4.63,
20166788,32.0,13.0,4.7,4.3,4.49,
684218887885000742,34.0,,3.7,4.0,3.79,
872572684842844360,35.714285714285715,50.0,4.8,4.6,4.6,
52095622,50.0,,,,,['Return keys']
52222612,50.666666666666664,10.0,4.5,4.2,4.31,"['Gather used towels', 'Turn things off', 'Return keys']"
931491666945120740,171.8,65.0,,,,
32427512,75.83333333333333,,4.9,5.0,4.96,
918204493204188071,0.2,177.0,,,,
894933818606102823,129.0,,4.1,4.1,4.6,
932730952297424544,60.0,85.0,,,,
38824698,66.8,35.0,4.9,4.8,4.85,"['Gather used towels', 'Turn things off', 'Additional requests - Leave windows open and fans on.']"
49243520,41.0,,5.0,4.9,5.0,"['Return keys', 'Lock up']"
49192377,171.6,55.0,4.9,4.9,4.85,
779763598994727703,97.0,25.0,5.0,5.0,4.93,
877501464658059073,54.6,50.0,4.1,4.3,4.0,"['Gather used towels', 'Throw trash away', 'Return keys', 'Lock up']"
625842802250988148,65.0,15.0,4.8,4.8,4.6,
857502829902720822,174.0,,4.7,5.0,4.8,
670483492874124692,152.2,95.0,4.9,5.0,5.0,
42986074,196.4,75.0,4.8,5.0,4.95,
51956046,139.4,,4.8,4.8,4.82,
26816492,156.0,75.0,4.9,4.8,4.84,
803015620045116126,26.666666666666668,,4.3,3.9,4.27,
861456779927245246,117.5,99.0,5.0,5.0,5.0,
45260080,136.0,60.0,5.0,5.0,5.0,
19847600,0.2,90.0,4.9,4.8,4.84,
50093028,117.5,55.0,4.9,4.9,4.88,
705820326202256599,74.5,40.0,4.7,4.8,4.88,
49043180,169.0,90.0,4.9,5.0,5.0,
789115736162779585,158.8,90.0,4.9,5.0,4.9,
23613035,54.4,30.0,4.9,5.0,4.94,
857452460454149015,0.2,90.0,4.9,4.9,5.0,
886506941430355826,43.6,5.0,4.9,4.9,4.95,['Additional requests - Apartment is at the second Floor to the left. There is a digital center lock at the door. When entering press code + yes sign (at the top) The Yes button will turn green and open. While exiting press any button for 2 seconds and the yes button will turn red to lock. You might have to pull the door towards you when locking from outside. Please don’t lock the other 2 locks for convenience of others.']
33801800,119.0,55.0,4.9,4.9,4.94,
896930051804908302,178.2,65.0,4.6,5.0,4.8,"['Gather used towels', 'Turn things off', 'Return keys']"
53075034,59.4,3.0,5.0,4.9,4.92,"['Turn things off', 'Additional requests - Just leave the keys on dressing table when you check out. ']"
28330163,93.4,35.0,4.9,4.9,4.86,
700821659193947251,70.83333333333333,100.0,4.7,4.6,4.68,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please send a message to host letting them know you have successfully vacated the condo']"
736902499296824630,0.2,110.0,4.9,5.0,4.92,
27808956,179.0,90.0,4.9,4.9,4.95,
37172661,96.33333333333333,90.0,4.4,4.3,4.4,
684645075449656397,160.0,70.0,4.9,5.0,4.96,
850819799189803821,190.8,100.0,4.8,5.0,4.88,
52382242,43.4,15.0,4.9,4.9,4.93,
694996922902695000,96.42857142857143,65.0,4.9,5.0,4.95,
50092979,135.6,50.0,4.8,4.9,4.85,
841493259741118869,0.2,158.0,4.9,4.9,5.0,
755813186849637280,92.0,20.0,4.9,4.8,4.84,
27201726,140.8,100.0,4.8,4.9,4.8,
48097429,107.2,80.0,4.6,4.6,4.61,
40429653,65.0,25.0,4.7,4.7,4.68,
757791882436295932,0.2,295.0,4.8,4.8,4.84,
828261888927027103,103.2,95.0,4.1,4.4,4.42,
895529049896429729,0.2,,4.8,4.8,4.84,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - When your checking out, it will be well appreciated if you can drop a line on the app letting us know you have checked out. This helps the cleaning crew get there a little early and make their magic happen.']"
50093174,179.6,55.0,4.8,4.8,4.8,
632900008423889370,78.0,50.0,4.9,5.0,4.85,
54398322,49.6,5.0,4.9,4.8,4.82,"['Gather used towels', 'Throw trash away']"
54143635,107.0,99.0,4.9,4.9,4.89,"['Throw trash away', 'Return keys', 'Lock up']"
720488072499124515,103.0,90.0,4.9,5.0,4.86,
32364953,149.0,90.0,4.8,4.9,4.98,
31555774,103.2,90.0,5.0,5.0,5.0,['Lock up']
23217687,199.0,160.0,5.0,4.8,4.98,
38893636,121.6,125.0,4.9,5.0,4.86,['Throw trash away']
713882937813168511,68.4,60.0,4.7,4.8,4.78,
5211592,148.0,50.0,5.0,5.0,4.97,
859524332975371672,195.0,125.0,5.0,5.0,5.0,"['Turn things off', 'Lock up']"
832644179938322441,99.0,,4.9,4.9,4.89,"['Gather used towels', 'Throw trash away']"
46392090,127.14285714285714,90.0,4.7,4.5,4.72,
27201722,158.0,100.0,4.8,4.9,4.78,
47925792,142.2,95.0,4.6,4.6,4.65,
550938164692173956,166.0,65.0,4.8,4.9,4.87,
27969011,179.0,90.0,4.9,5.0,4.95,
21205416,139.8,80.0,4.9,4.8,4.87,
38001326,138.4,110.0,4.9,4.9,4.86,
49596367,168.0,120.0,4.8,4.9,4.89,
703670832742924202,113.6,61.0,4.9,5.0,4.88,
43952591,140.4,59.0,4.9,5.0,4.88,
34800811,0.2,140.0,4.8,4.7,4.77,
607200702178365269,124.4,110.0,4.8,4.9,4.91,"['Throw trash away', 'Turn things off', 'Lock up']"
53292358,129.83333333333334,120.0,4.8,4.9,4.85,
577499558732199332,0.2,110.0,4.9,5.0,5.0,
832784135167088418,0.2,175.0,5.0,5.0,5.0,"['Throw trash away', 'Lock up', 'Additional requests - -Please help load and run the dishwasher.\n-please turn off all lights\n-please shut all blinds \nPlease make sure you search all rooms, beds, and dressers for personal items. \nYour help is greatly appreciated! ']"
692217609205903360,155.2,150.0,4.8,4.9,4.88,
53767902,0.2,185.0,4.8,4.8,4.9,
770858478677390337,0.6,600.0,4.9,5.0,5.0,
34837760,62.42857142857143,25.0,4.9,4.9,4.83,
795859331479397334,0.2,70.0,4.9,4.9,4.91,"['Gather used towels', 'Turn things off', 'Return keys']"
43849237,134.0,60.0,4.9,5.0,4.92,
916974754468621010,0.4,275.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Any used linens - please leave them in the floor or just as is. \nUsed dish - please wash or placed them in the dishwashing machine. \nPutting things back - please be sure that things are placed back where they were when you have arrived. ']"
18329015,94.0,30.0,4.9,5.0,4.93,
716705470278957446,0.2,150.0,4.8,5.0,4.97,
54045969,0.2,150.0,5.0,5.0,5.0,"['Gather used towels', 'Turn things off']"
19441013,90.0,35.0,4.8,4.8,4.78,
26669754,131.4,65.0,4.9,5.0,4.98,
789459177212706222,0.2,150.0,4.8,5.0,4.94,"['Gather used towels', 'Throw trash away', 'Additional requests - Move any furniture that has been moved back to its original placement , and double-check that you have all your belongings.']"
768370362772294099,39.57142857142857,40.0,5.0,4.8,4.93,
907682178879348359,194.6,120.0,,,,
652163353491850117,162.0,100.0,4.7,4.9,4.91,
27970258,149.0,90.0,4.9,4.9,4.96,
510643415375734643,179.4,85.0,4.7,4.7,4.78,
837809512075874490,181.6,100.0,4.6,4.9,4.77,
893669490049262189,194.8,95.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please strip any used bedding and leave on the bedroom floor for laundry.']"
29530349,42.142857142857146,20.0,4.9,4.9,4.89,
1984304,92.5,75.0,4.7,4.8,4.69,
48353415,38.0,80.0,4.9,4.9,4.9,
888329619563893193,65.0,50.0,4.8,5.0,4.75,
595758940985889402,0.2,110.0,4.9,5.0,4.96,
32711807,120.0,,4.9,4.9,4.92,
600804177789112904,0.14285714285714285,250.0,4.7,4.4,4.67,
52905559,62.6,,4.1,4.0,4.14,
1850716,120.0,,5.0,5.0,4.97,
653838997891973373,120.0,50.0,4.7,4.6,4.67,
39462428,115.8,95.0,4.5,4.4,4.53,
558033565142973762,0.4,195.0,4.9,5.0,4.99,
868674252958544951,165.4,65.0,4.6,4.1,4.44,"['Gather used towels', 'Turn things off', 'Return keys', 'Additional requests - Any used dishes should be put in the dishwasher and turn on the dishwasher. Please also close and lock the doors to the balcony.']"
932071842442969459,53.57142857142857,,,,,
8935841,139.8,,4.9,5.0,4.94,"['Gather used towels', 'Return keys', 'Additional requests - Please get rid of any left overs in the fridge for the safety of the cleaners. Thanks ']"
49702181,0.2,125.0,4.7,4.6,4.69,
933240977258276938,0.2,155.0,,,,
38792441,157.5,150.0,4.7,4.7,4.74,
21735504,81.42857142857143,60.0,4.8,4.7,4.71,
720162975658702827,188.6,220.0,4.9,5.0,4.98,
674801083091487881,150.0,100.0,4.8,4.8,4.75,
43997377,0.2,100.0,4.9,5.0,4.9,
648737318472522963,177.8,85.0,4.8,4.7,4.88,
853774187833499723,108.33333333333333,100.0,4.7,4.7,5.0,
19036953,100.83333333333333,60.0,4.8,4.8,4.78,
22114583,101.14285714285714,85.0,4.9,4.9,4.95,
742012879941779031,0.2,100.0,4.6,4.9,4.63,
25682591,180.0,100.0,4.9,4.9,4.95,
53972077,0.2,140.0,4.8,4.9,4.82,
664511350980990139,0.4,150.0,4.8,5.0,5.0,
44299935,0.16666666666666666,110.0,4.8,4.7,4.89,
21502398,0.4,175.0,4.8,5.0,4.98,
52581399,0.2,90.0,4.9,5.0,4.94,
821246227267285800,0.16666666666666666,129.0,5.0,5.0,5.0,"['Gather used towels', 'Lock up']"
41292428,0.2,,4.7,4.9,4.82,
592189685915016962,0.14285714285714285,155.0,4.8,4.9,4.88,
907368574199769722,98.0,65.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - 1) Check-out time is 11am. If you need additional    time please let me know beforehand.\n2) Please wash all dirty dishes and place in the drying rack. \nPlease Send me a message once You’ve checked out. ']"
920425022811731397,54.166666666666664,125.0,,,,['Gather used towels']
47798547,80.0,5.0,4.9,4.8,4.9,
893993321429180189,0.2,240.0,5.0,5.0,5.0,
752460180264633639,0.2,100.0,5.0,5.0,4.96,"['Gather used towels', 'Throw trash away', 'Additional requests - CHECKOUT:\n1. Pile bedding in front of the washer. Include only the down coverlet (not the down comforter itself) if used. \n2. Put towels only to start on speed wash, detergent in kitchen closet. Leave in washer wet. \n3. Put dirty dishes completely free of food in the dishwasher and start wash.\n3. Empty trash and recycling bins. \n4. Turn off A/C and heat setting. \n5. Unplug portable heater.']"
51403532,135.0,100.0,4.7,4.7,4.79,
777437358365671436,0.2,185.0,4.8,4.8,4.77,
917654940411390789,170.0,80.0,,,,"['Gather used towels', 'Turn things off', 'Lock up']"
38522894,115.0,50.0,4.8,4.7,4.79,
17478443,0.16666666666666666,200.0,4.9,5.0,4.96,
806247068994377159,0.16666666666666666,160.0,4.7,5.0,4.91,
669682198293175114,0.2,200.0,4.8,4.9,4.97,
868367007747708996,0.4,275.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Leave all bedding in place for proper assessment. ']"
16661718,78.57142857142857,30.0,4.9,4.9,4.87,
32355035,45.0,30.0,4.9,5.0,4.85,
823246133646383313,150.0,120.0,4.6,4.9,4.71,
628306581318521207,156.0,150.0,4.8,4.8,4.83,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', ""Additional requests - I hope you enjoyed your stay with us, I just wanted to remind you that checkout is 11 am tomorrow. \nPlease look around the house and make sure you didn't forget your personal belongings such your phone charger, medicine, shoes, jackets, laptop charger etc\nItems left behind may require extra service and mailing charges.  \n""]"
47548012,93.0,70.0,4.9,4.9,4.87,
901575358709977372,39.0,30.0,5.0,5.0,5.0,"['Gather used towels', 'Return keys']"
44633135,124.4,95.0,4.6,4.7,4.71,
705146155058032843,57.2,10.0,3.9,3.9,4.0,
40541528,67.6,,4.9,4.9,4.9,
48916724,0.2,250.0,4.9,5.0,5.0,
19294989,63.0,,4.9,4.9,4.9,
747785983802952434,0.2,75.0,5.0,5.0,5.0,
52286319,110.8,95.0,4.8,4.9,4.76,"['Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
53412147,80.2,55.0,4.9,4.9,4.93,
48671213,127.8,55.0,5.0,5.0,4.98,
42121201,45.0,25.0,4.9,5.0,4.94,
736114582193836766,0.4,140.0,5.0,5.0,5.0,
53766178,73.0,50.0,5.0,5.0,4.99,
659506766004823548,94.6,60.0,5.0,5.0,4.99,
737725794760026774,70.0,25.0,4.9,4.9,4.96,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
591916200965588034,105.0,,4.9,5.0,4.98,"['Additional requests - No need to make bed, if you want to strip sheets that would be appreciated but not a requirement. ']"
38819649,159.0,80.0,4.9,5.0,4.99,"['Gather used towels', 'Throw trash away', 'Lock up', 'Additional requests - hot tub cover must be secured']"
33267440,125.0,40.0,5.0,5.0,4.98,
25845691,90.8,55.0,4.9,4.9,4.9,"['Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Check out: 11AM\n(leave linens, we will take care of those) \n-Clean excess dog hair/pick up pet waste\n-Please wash all used dishes and place in/next to sink. \n-Make sure all patio accessories are put back and turned off.\n-Put all items back in their original location \n-Let host know if any items are missing or damaged.']"
731877889080524630,119.0,65.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
37597162,114.0,55.0,4.8,4.7,4.76,"['Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Check out: 11AM\n(leave linens, we will take care of those) \n-Clean excess dog hair/pick up pet waste\n-Please wash all used dishes and place in/next to sink. \n-Put all items back in their original location \n-Let host know if any items are missing or damaged.']"
776335155370741492,0.2,200.0,4.9,4.9,4.89,
654192404309578862,89.0,25.0,5.0,5.0,5.0,
47888494,123.0,95.0,4.8,4.8,4.81,
52126026,119.4,75.0,5.0,5.0,4.99,
39648280,65.2,25.0,4.9,4.9,4.89,
49260962,95.8,30.0,5.0,5.0,5.0,"['Return keys', 'Additional requests - Please hand wash or load all dirty dishes into the dishwasher. Add a Finish tablet (located under the sink), then press Start & close the dishwasher door. ']"
572468400003692715,66.8,55.0,4.8,4.8,4.79,
49611510,70.8,30.0,4.8,4.7,4.74,
54149329,46.4,35.0,4.9,5.0,4.92,
51191577,101.8,25.0,4.9,4.9,4.9,
52436932,92.0,55.0,4.9,4.9,4.94,
44341481,60.0,15.0,5.0,5.0,4.97,
889755538627033184,72.0,,4.4,4.4,4.5,
873854314570960258,107.2,75.0,4.6,4.8,4.5,
43739997,63.4,25.0,4.9,4.9,4.92,
32688310,20.833333333333332,25.0,4.9,4.9,4.79,
52504845,70.0,20.0,4.9,4.9,4.89,
899910173764408059,98.0,,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - BEDS & LINENS: Please do not remake any bed you slept in.  Just leave it unmade and DO NOT strip any beds.  We will be happy to do it.  \nDISHWASHER: Please load dirty dishes into dishwasher and start it.\nTHANK YOU for these extra efforts.  This helps reduce our turn around time and allows those guests who need earlier check-ins that opportunity.']"
45751017,79.0,10.0,4.9,4.9,4.91,"['Gather used towels', 'Lock up', 'Additional requests - My cleaning staff arrives shortly after check out at 11 am to ensure a comfortable transition for the follow guests.']"
53613626,179.0,100.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please clean all used dishes and kitchenware. ']"
49546183,122.0,40.0,4.9,5.0,4.96,
699153786738026003,65.28571428571429,75.0,4.9,5.0,5.0,
49081194,53.57142857142857,75.0,4.8,4.8,4.78,
43176923,48.666666666666664,68.0,4.8,4.8,4.82,
39223918,65.0,10.0,5.0,5.0,4.97,
823160080383112600,54.2,,5.0,5.0,4.97,"['Return keys', 'Additional requests - Allow us to relieve you of any cleaning duties during your checkout. We will be happy to take care of it all, including making the beds and disposing of any trash, so you can simply sit back and relax.\n']"
800567172003381140,83.2,125.0,4.5,4.4,4.55,
49079100,85.8,100.0,5.0,5.0,4.98,
35846923,62.142857142857146,35.0,4.9,4.9,4.96,
18057857,67.6,15.0,4.9,4.9,4.8,
48499049,60.0,35.0,4.7,4.7,4.6,
35164414,94.0,60.0,4.9,4.9,4.97,
50423762,81.66666666666667,40.0,4.9,4.8,4.86,
28401840,64.4,,5.0,5.0,4.96,"[""Additional requests - There is nothing you need to do. I'm here to take care of YOU!""]"
903538680939064771,188.8,140.0,5.0,5.0,5.0,
892810735010063003,99.6,,4.7,4.8,4.68,
52104353,75.2,75.0,4.9,4.9,4.95,"['Gather used towels', 'Throw trash away']"
780423710088910929,51.4,15.0,4.7,4.3,4.47,
31439341,90.6,25.0,4.9,4.9,4.9,
21069017,104.0,50.0,5.0,5.0,4.97,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Remove sheets and pillow cases that were used. ']"
42988143,79.0,25.0,4.9,4.9,4.88,"['Gather used towels', 'Throw trash away', 'Additional requests - Please keep in mind my cleaning staff will arrive shortly after 11 am to begin the transition to the next guests. ']"
658527772859519858,84.2,60.0,4.9,4.8,4.87,
691285573857246758,142.8,75.0,5.0,5.0,5.0,
582704770459765181,84.8,55.0,4.9,4.9,4.94,
49275158,83.0,35.0,4.9,5.0,4.98,
793454711725890722,75.0,55.0,5.0,5.0,5.0,
607093326147807471,79.0,30.0,4.9,5.0,4.95,
687889920740643488,93.16666666666667,99.0,5.0,4.9,4.93,
38938024,68.0,30.0,4.9,4.9,4.89,
33746645,95.6,40.0,4.9,5.0,4.93,
639911130827427597,73.0,75.0,5.0,5.0,5.0,
815971733998437679,60.833333333333336,50.0,4.9,4.9,4.88,['Gather used towels']
53477677,80.83333333333333,45.0,4.9,4.8,4.79,
26500935,75.0,35.0,4.9,4.9,4.96,
25131453,70.0,,4.9,4.8,4.85,
629604778676987435,69.4,55.0,5.0,5.0,4.96,
45625145,119.0,95.0,4.9,4.8,4.89,
33960866,64.0,,4.9,5.0,4.93,
664604390291702775,60.6,60.0,4.6,4.8,4.71,
33449743,32.6,25.0,4.9,4.8,4.81,
47788436,75.2,45.0,5.0,5.0,4.96,
45729491,113.0,85.0,4.9,4.9,4.92,
38239257,67.83333333333333,12.0,4.9,5.0,4.91,
836478979597476021,59.4,50.0,4.9,4.9,4.92,"['Gather used towels', 'Turn things off', 'Lock up']"
52627228,121.2,65.0,5.0,5.0,4.99,
813030881999832617,82.5,19.0,5.0,5.0,5.0,
49177219,74.8,75.0,4.7,4.7,4.69,
591211611689920917,128.8,65.0,4.9,5.0,4.99,
876694068830099251,75.0,,4.2,4.5,4.5,
33749114,105.71428571428571,75.0,5.0,5.0,5.0,
46786867,140.8,50.0,5.0,4.9,4.93,
790682147504195720,69.0,20.0,4.8,5.0,4.88,
917455025136226468,125.0,75.0,,,,['Gather used towels']
31319607,140.0,50.0,5.0,5.0,4.99,
615082112512775575,65.0,65.0,5.0,5.0,5.0,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please use the same gate code given at check-in to close the gate when checking out. ']"
53798686,125.0,45.0,5.0,5.0,5.0,"['Turn things off', 'Lock up']"
820916185090635630,79.2,85.0,4.9,4.9,4.83,
51895201,99.0,40.0,4.9,4.9,4.94,
53724184,115.0,100.0,4.9,4.9,5.0,
541844548383282590,104.0,20.0,5.0,5.0,4.95,
737636389738902544,69.4,10.0,5.0,5.0,5.0,
